dokumen,kata,freq,jumlah_kata,tf,df,total_dokumen,idf
dok389,tri,1,15,0.06666666666666667,27,1949,4.2792348335032315
dok389,url,1,15,0.06666666666666667,261,1949,2.0105512921848674
dok390,airplan,1,27,0.037037037037037035,1,1949,7.575071699507561
dok390,away,1,27,0.037037037037037035,8,1949,5.4956301578277245
dok390,bout,1,27,0.037037037037037035,3,1949,6.476459410839451
dok390,clip,1,27,0.037037037037037035,5,1949,5.96563378707346
dok390,crash,1,27,0.037037037037037035,3,1949,6.476459410839451
dok390,far,2,27,0.07407407407407407,7,1949,5.629161550452247
dok390,found,1,27,0.037037037037037035,14,1949,4.936014369892303
dok390,girl,1,27,0.037037037037037035,29,1949,4.207775869521087
dok390,good,1,27,0.037037037037037035,72,1949,3.2984055804915053
dok390,i,2,27,0.07407407407407407,526,1949,1.309770486769851
dok390,it i,2,27,0.07407407407407407,40,1949,3.8861922453936244
dok390,kitti,1,27,0.037037037037037035,2,1949,6.881924518947615
dok390,land,1,27,0.037037037037037035,2,1949,6.881924518947615
dok390,laugh,1,27,0.037037037037037035,78,1949,3.218362872817969
dok390,like,1,27,0.037037037037037035,239,1949,2.09860814757605
dok390,love,1,27,0.037037037037037035,217,1949,2.1951743459671014
dok390,pet,1,27,0.037037037037037035,1,1949,7.575071699507561
dok390,purpi,1,27,0.037037037037037035,1,1949,7.575071699507561
dok390,song,1,27,0.037037037037037035,309,1949,1.8417304226098155
dok390,surviv,1,27,0.037037037037037035,5,1949,5.96563378707346
dok390,tiget,1,27,0.037037037037037035,1,1949,7.575071699507561
dok390,too,1,27,0.037037037037037035,22,1949,4.484029246149245
dok390,video,1,27,0.037037037037037035,373,1949,1.6534932798637454
dok390,way,1,27,0.037037037037037035,44,1949,3.7908820655892996
dok391,click,1,8,0.125,24,1949,4.397017869159615
dok391,help,1,8,0.125,56,1949,3.5497200087724115
dok391,mai,1,8,0.125,1,1949,7.575071699507561
dok391,me,1,8,0.125,199,1949,2.2817668747830684
dok391,nguyen,1,8,0.125,1,1949,7.575071699507561
dok391,subscrib,1,8,0.125,272,1949,1.9692696332115633
dok391,thank,1,8,0.125,126,1949,2.7387897925560827
dok391,you,1,8,0.125,395,1949,1.5961859346064389
dok392,even,1,6,0.16666666666666666,24,1949,4.397017869159615
dok392,hot,1,6,0.16666666666666666,16,1949,4.80248297726778
dok392,make,1,6,0.16666666666666666,106,1949,2.9116326053954937
dok392,still,1,6,0.16666666666666666,40,1949,3.8861922453936244
dok392,url,1,6,0.16666666666666666,261,1949,2.0105512921848674
dok392,without,1,6,0.16666666666666666,9,1949,5.3778471221713415
dok393,can,1,9,0.1111111111111111,123,1949,2.762887344135143
dok393,crash,1,9,0.1111111111111111,3,1949,6.476459410839451
dok393,know,1,9,0.1111111111111111,66,1949,3.3854169574811355
dok393,nokia,1,9,0.1111111111111111,2,1949,6.881924518947615
dok393,phone,1,9,0.1111111111111111,2,1949,6.881924518947615
dok393,plane,1,9,0.1111111111111111,2,1949,6.881924518947615
dok393,surviv,1,9,0.1111111111111111,5,1949,5.96563378707346
dok393,thank,1,9,0.1111111111111111,126,1949,2.7387897925560827
dok393,video,1,9,0.1111111111111111,373,1949,1.6534932798637454
dok394,url,1,1,1.0,261,1949,2.0105512921848674
dok395,altern,1,5,0.2,1,1949,7.575071699507561
dok395,detect,1,5,0.2,1,1949,7.575071699507561
dok395,end,1,5,0.2,7,1949,5.629161550452247
dok395,treu,1,5,0.2,1,1949,7.575071699507561
dok395,url,1,5,0.2,261,1949,2.0105512921848674
dok396,avail,1,26,0.038461538461538464,1,1949,7.575071699507561
dok396,featur,1,26,0.038461538461538464,4,1949,6.18877733838767
dok396,googl,1,26,0.038461538461538464,12,1949,5.090165049719561
dok396,instal,1,26,0.038461538461538464,1,1949,7.575071699507561
dok396,integr,1,26,0.038461538461538464,1,1949,7.575071699507561
dok396,know,1,26,0.038461538461538464,66,1949,3.3854169574811355
dok396,like,2,26,0.07692307692307693,239,1949,2.09860814757605
dok396,look,2,26,0.07692307692307693,44,1949,3.7908820655892996
dok396,makeup,2,26,0.07692307692307693,4,1949,6.18877733838767
dok396,new,1,26,0.038461538461538464,72,1949,3.2984055804915053
dok396,now,1,26,0.038461538461538464,44,1949,3.7908820655892996
dok396,numer,1,26,0.038461538461538464,415,1949,1.5467931792768626
dok396,play,1,26,0.038461538461538464,13,1949,5.010122342046024
dok396,transform,2,26,0.07692307692307693,2,1949,6.881924518947615
dok396,updat,1,26,0.038461538461538464,2,1949,6.881924518947615
dok396,url,1,26,0.038461538461538464,261,1949,2.0105512921848674
dok396,ver,1,26,0.038461538461538464,1,1949,7.575071699507561
dok396,version,1,26,0.038461538461538464,5,1949,5.96563378707346
dok396,visit,1,26,0.038461538461538464,52,1949,3.6238279809261336
dok396,you,2,26,0.07692307692307693,395,1949,1.5961859346064389
dok396,your,1,26,0.038461538461538464,112,1949,2.8565728282124665
dok397,check,1,8,0.125,480,1949,1.4012855956056243
dok397,kitti,1,8,0.125,2,1949,6.881924518947615
dok397,name,1,8,0.125,23,1949,4.439577483578411
dok397,no,1,8,0.125,52,1949,3.6238279809261336
dok397,purri,1,8,0.125,2,1949,6.881924518947615
dok397,serious,1,8,0.125,5,1949,5.96563378707346
dok397,tiger,1,8,0.125,12,1949,5.090165049719561
dok397,video,1,8,0.125,373,1949,1.6534932798637454
dok398,numer,1,2,0.5,415,1949,1.5467931792768626
dok398,perfect,1,2,0.5,10,1949,5.272486606513515
dok399,boa,1,7,0.14285714285714285,1,1949,7.575071699507561
dok399,constrictor,1,7,0.14285714285714285,1,1949,7.575071699507561
dok399,death,1,7,0.14285714285714285,4,1949,6.18877733838767
dok399,end,1,7,0.14285714285714285,7,1949,5.629161550452247
dok399,numer,1,7,0.14285714285714285,415,1949,1.5467931792768626
dok399,squeez,1,7,0.14285714285714285,1,1949,7.575071699507561
dok399,video,1,7,0.14285714285714285,373,1949,1.6534932798637454
dok400,clip,1,7,0.14285714285714285,5,1949,5.96563378707346
dok400,movi,1,7,0.14285714285714285,4,1949,6.18877733838767
dok400,music,1,7,0.14285714285714285,115,1949,2.830139571144311
dok400,not,2,7,0.2857142857142857,152,1949,2.5511911786612846
dok400,paus,1,7,0.14285714285714285,2,1949,6.881924518947615
dok400,should,1,7,0.14285714285714285,41,1949,3.861499632803253
dok401,birthday,1,28,0.03571428571428571,6,1949,5.783312230279506
dok401,cover,2,28,0.07142857142857142,40,1949,3.8861922453936244
dok401,dank,1,28,0.03571428571428571,1,1949,7.575071699507561
dok401,day,1,28,0.03571428571428571,29,1949,4.207775869521087
dok401,gracia,1,28,0.03571428571428571,3,1949,6.476459410839451
dok401,grazi,1,28,0.03571428571428571,1,1949,7.575071699507561
dok401,hello,1,28,0.03571428571428571,143,1949,2.6122270692476537
dok401,just,1,28,0.03571428571428571,139,1949,2.640597766376869
dok401,kati,1,28,0.03571428571428571,70,1949,3.3265764574582017
dok401,melodi,1,28,0.03571428571428571,3,1949,6.476459410839451
dok401,merci,1,28,0.03571428571428571,2,1949,6.881924518947615
dok401,nice,1,28,0.03571428571428571,42,1949,3.8374020812241927
dok401,numer,3,28,0.10714285714285714,415,1949,1.5467931792768626
dok401,obrigado,1,28,0.03571428571428571,2,1949,6.881924518947615
dok401,old,1,28,0.03571428571428571,56,1949,3.5497200087724115
dok401,perri,1,28,0.03571428571428571,49,1949,3.683251401396934
dok401,pleas,1,28,0.03571428571428571,220,1949,2.181444153155199
dok401,second,1,28,0.03571428571428571,20,1949,4.57933942595357
dok401,some,1,28,0.03571428571428571,41,1949,3.861499632803253
dok401,take,1,28,0.03571428571428571,43,1949,3.8138715838139983
dok401,thank,1,28,0.03571428571428571,126,1949,2.7387897925560827
dok401,twin,2,28,0.07142857142857142,1,1949,7.575071699507561
dok401,watch,1,28,0.03571428571428571,79,1949,3.205623847040539
dok401,year,1,28,0.03571428571428571,66,1949,3.3854169574811355
dok402,nice,1,4,0.25,42,1949,3.8374020812241927
dok402,sabrosura,1,4,0.25,1,1949,7.575071699507561
dok402,url,1,4,0.25,261,1949,2.0105512921848674
dok402,viva,1,4,0.25,1,1949,7.575071699507561
dok403,check,1,10,0.1,480,1949,1.4012855956056243
dok403,go,1,10,0.1,83,1949,3.156231091710963
dok403,growtopia,1,10,0.1,1,1949,7.575071699507561
dok403,guy,1,10,0.1,120,1949,2.787579956725515
dok403,hello,1,10,0.1,143,1949,2.6122270692476537
dok403,my,2,10,0.2,387,1949,1.616647006477779
dok403,name,1,10,0.1,23,1949,4.439577483578411
dok403,stori,1,10,0.1,2,1949,6.881924518947615
dok403,video,1,10,0.1,373,1949,1.6534932798637454
dok404,url,1,1,1.0,261,1949,2.0105512921848674
dok405,bitcoin,1,10,0.1,1,1949,7.575071699507561
dok405,comment,1,10,0.1,89,1949,3.086435329775421
dok405,crazi,1,10,0.1,12,1949,5.090165049719561
dok405,donat,1,10,0.1,6,1949,5.783312230279506
dok405,i,1,10,0.1,526,1949,1.309770486769851
dok405,me,1,10,0.1,199,1949,2.2817668747830684
dok405,numer,1,10,0.1,415,1949,1.5467931792768626
dok405,pleas,1,10,0.1,220,1949,2.181444153155199
dok405,yay,1,10,0.1,1,1949,7.575071699507561
dok405,your,1,10,0.1,112,1949,2.8565728282124665
dok406,url,1,1,1.0,261,1949,2.0105512921848674
dok407,empow,1,11,0.09090909090909091,1,1949,7.575071699507561
dok407,everi,1,11,0.09090909090909091,21,1949,4.530549261784138
dok407,go,1,11,0.09090909090909091,83,1949,3.156231091710963
dok407,hear,1,11,0.09090909090909091,26,1949,4.316975161486079
dok407,i,1,11,0.09090909090909091,526,1949,1.309770486769851
dok407,laugh,1,11,0.09090909090909091,78,1949,3.218362872817969
dok407,love,1,11,0.09090909090909091,217,1949,2.1951743459671014
dok407,me,1,11,0.09090909090909091,199,1949,2.2817668747830684
dok407,song,1,11,0.09090909090909091,309,1949,1.8417304226098155
dok407,woman,1,11,0.09090909090909091,14,1949,4.936014369892303
dok407,you,1,11,0.09090909090909091,395,1949,1.5961859346064389
dok408,bleach,1,6,0.16666666666666666,1,1949,7.575071699507561
dok408,drink,1,6,0.16666666666666666,1,1949,7.575071699507561
dok408,make,1,6,0.16666666666666666,106,1949,2.9116326053954937
dok408,me,1,6,0.16666666666666666,199,1949,2.2817668747830684
dok408,song,1,6,0.16666666666666666,309,1949,1.8417304226098155
dok408,want,1,6,0.16666666666666666,74,1949,3.271006606303391
dok409,hardcor,1,2,0.5,1,1949,7.575071699507561
dok409,realli,1,2,0.5,51,1949,3.643246066783235
dok410,url,1,1,1.0,261,1949,2.0105512921848674
dok411,follow,7,35,0.2,29,1949,4.207775869521087
dok411,me,7,35,0.2,199,1949,2.2817668747830684
dok411,my,7,35,0.2,387,1949,1.616647006477779
dok411,video,7,35,0.2,373,1949,1.6534932798637454
dok411,watch,7,35,0.2,79,1949,3.205623847040539
dok412,i,3,11,0.2727272727272727,526,1949,1.309770486769851
dok412,kati,1,11,0.09090909090909091,70,1949,3.3265764574582017
dok412,love,1,11,0.09090909090909091,217,1949,2.1951743459671014
dok412,numer,1,11,0.09090909090909091,415,1949,1.5467931792768626
dok412,perri,1,11,0.09090909090909091,49,1949,3.683251401396934
dok412,sorri,1,11,0.09090909090909091,21,1949,4.530549261784138
dok412,still,1,11,0.09090909090909091,40,1949,3.8861922453936244
dok412,weird,1,11,0.09090909090909091,6,1949,5.783312230279506
dok412,you,1,11,0.09090909090909091,395,1949,1.5961859346064389
dok413,awesom,1,7,0.14285714285714285,44,1949,3.7908820655892996
dok413,big,1,7,0.14285714285714285,13,1949,5.010122342046024
dok413,fan,1,7,0.14285714285714285,25,1949,4.35619587463936
dok413,i,1,7,0.14285714285714285,526,1949,1.309770486769851
dok413,not,1,7,0.14285714285714285,152,1949,2.5511911786612846
dok413,song,1,7,0.14285714285714285,309,1949,1.8417304226098155
dok413,video,1,7,0.14285714285714285,373,1949,1.6534932798637454
dok414,do not,2,9,0.2222222222222222,25,1949,4.35619587463936
dok414,i,1,9,0.1111111111111111,526,1949,1.309770486769851
dok414,just,1,9,0.1111111111111111,139,1949,2.640597766376869
dok414,kati,1,9,0.1111111111111111,70,1949,3.3265764574582017
dok414,like,1,9,0.1111111111111111,239,1949,2.09860814757605
dok414,perri,1,9,0.1111111111111111,49,1949,3.683251401396934
dok414,song,1,9,0.1111111111111111,309,1949,1.8417304226098155
dok414,stop,1,9,0.1111111111111111,16,1949,4.80248297726778
dok415,channel,1,7,0.14285714285714285,192,1949,2.317576327479779
dok415,check,1,7,0.14285714285714285,480,1949,1.4012855956056243
dok415,go,1,7,0.14285714285714285,83,1949,3.156231091710963
dok415,my,2,7,0.2857142857142857,387,1949,1.616647006477779
dok415,song,1,7,0.14285714285714285,309,1949,1.8417304226098155
dok415,written,1,7,0.14285714285714285,2,1949,6.881924518947615
dok416,alon,1,10,0.1,3,1949,6.476459410839451
dok416,communiti,1,10,0.1,2,1949,6.881924518947615
dok416,goltz,1,10,0.1,1,1949,7.575071699507561
dok416,gorlin,1,10,0.1,1,1949,7.575071699507561
dok416,like,1,10,0.1,239,1949,2.09860814757605
dok416,not,1,10,0.1,152,1949,2.5511911786612846
dok416,support,1,10,0.1,16,1949,4.80248297726778
dok416,syndrom,1,10,0.1,2,1949,6.881924518947615
dok416,url,1,10,0.1,261,1949,2.0105512921848674
dok416,you,1,10,0.1,395,1949,1.5961859346064389
dok417,go,1,6,0.16666666666666666,83,1949,3.156231091710963
dok417,hear,1,6,0.16666666666666666,26,1949,4.316975161486079
dok417,laugh,1,6,0.16666666666666666,78,1949,3.218362872817969
dok417,me,1,6,0.16666666666666666,199,1949,2.2817668747830684
dok417,subscrib,1,6,0.16666666666666666,272,1949,1.9692696332115633
dok417,you,1,6,0.16666666666666666,395,1949,1.5961859346064389
dok418,better,1,11,0.09090909090909091,18,1949,4.684699941611396
dok418,black,1,11,0.09090909090909091,6,1949,5.783312230279506
dok418,blond,1,11,0.09090909090909091,2,1949,6.881924518947615
dok418,hair,2,11,0.18181818181818182,5,1949,5.96563378707346
dok418,i,1,11,0.09090909090909091,526,1949,1.309770486769851
dok418,look,1,11,0.09090909090909091,44,1949,3.7908820655892996
dok418,my,1,11,0.09090909090909091,387,1949,1.616647006477779
dok418,opinion,1,11,0.09090909090909091,6,1949,5.783312230279506
dok418,think,1,11,0.09090909090909091,32,1949,4.1093357967078346
dok418,you,1,11,0.09090909090909091,395,1949,1.5961859346064389
dok419,amaz,1,8,0.125,17,1949,4.7418583554513445
dok419,eye,1,8,0.125,11,1949,5.17717642670919
dok419,god,1,8,0.125,37,1949,3.9641537868633363
dok419,i,1,8,0.125,526,1949,1.309770486769851
dok419,love,1,8,0.125,217,1949,2.1951743459671014
dok419,my,1,8,0.125,387,1949,1.616647006477779
dok419,oh,1,8,0.125,23,1949,4.439577483578411
dok419,your,1,8,0.125,112,1949,2.8565728282124665
dok420,anymor,1,18,0.05555555555555555,5,1949,5.96563378707346
dok420,facebook,1,18,0.05555555555555555,30,1949,4.173874317845406
dok420,give,1,18,0.05555555555555555,48,1949,3.70387068859967
dok420,grave,1,18,0.05555555555555555,1,1949,7.575071699507561
dok420,help,1,18,0.05555555555555555,56,1949,3.5497200087724115
dok420,i,1,18,0.05555555555555555,526,1949,1.309770486769851
dok420,just,1,18,0.05555555555555555,139,1949,2.640597766376869
dok420,me,1,18,0.05555555555555555,199,1949,2.2817668747830684
dok420,my,1,18,0.05555555555555555,387,1949,1.616647006477779
dok420,not,1,18,0.05555555555555555,152,1949,2.5511911786612846
dok420,one,1,18,0.05555555555555555,63,1949,3.431936973116028
dok420,page,1,18,0.05555555555555555,21,1949,4.530549261784138
dok420,pleas,2,18,0.1111111111111111,220,1949,2.181444153155199
dok420,share,1,18,0.05555555555555555,50,1949,3.6630486940794147
dok420,son,1,18,0.05555555555555555,4,1949,6.18877733838767
dok420,url,1,18,0.05555555555555555,261,1949,2.0105512921848674
dok420,your,1,18,0.05555555555555555,112,1949,2.8565728282124665
dok421,go,1,5,0.2,83,1949,3.156231091710963
dok421,hear,1,5,0.2,26,1949,4.316975161486079
dok421,laugh,1,5,0.2,78,1949,3.218362872817969
dok421,me,1,5,0.2,199,1949,2.2817668747830684
dok421,you,1,5,0.2,395,1949,1.5961859346064389
dok422,follow,1,3,0.3333333333333333,29,1949,4.207775869521087
dok422,me,1,3,0.3333333333333333,199,1949,2.2817668747830684
dok422,url,1,3,0.3333333333333333,261,1949,2.0105512921848674
dok423,dissert,1,13,0.07692307692307693,1,1949,7.575071699507561
dok423,face,1,13,0.07692307692307693,6,1949,5.783312230279506
dok423,finish,2,13,0.15384615384615385,2,1949,6.881924518947615
dok423,i,3,13,0.23076923076923078,526,1949,1.309770486769851
dok423,it i,1,13,0.07692307692307693,40,1949,3.8861922453936244
dok423,laugh,2,13,0.15384615384615385,78,1949,3.218362872817969
dok423,numer,1,13,0.07692307692307693,415,1949,1.5467931792768626
dok423,will,2,13,0.15384615384615385,116,1949,2.821481508401196
dok424,old,1,2,0.5,56,1949,3.5497200087724115
dok424,whore,1,2,0.5,1,1949,7.575071699507561
dok425,friend,1,10,0.1,20,1949,4.57933942595357
dok425,help,1,10,0.1,56,1949,3.5497200087724115
dok425,much,1,10,0.1,55,1949,3.56773851427509
dok425,my,1,10,0.1,387,1949,1.616647006477779
dok425,pleas,1,10,0.1,220,1949,2.181444153155199
dok425,share,1,10,0.1,50,1949,3.6630486940794147
dok425,thank,1,10,0.1,126,1949,2.7387897925560827
dok425,url,1,10,0.1,261,1949,2.0105512921848674
dok425,veri,1,10,0.1,32,1949,4.1093357967078346
dok425,you,1,10,0.1,395,1949,1.5961859346064389
dok426,laugh,1,4,0.25,78,1949,3.218362872817969
dok426,tiger,3,4,0.75,12,1949,5.090165049719561
dok427,fun,1,5,0.2,5,1949,5.96563378707346
dok427,good,1,5,0.2,72,1949,3.2984055804915053
dok427,look,1,5,0.2,44,1949,3.7908820655892996
dok427,so,1,5,0.2,164,1949,2.4752052716833624
dok427,song,1,5,0.2,309,1949,1.8417304226098155
dok428,awesom,1,6,0.16666666666666666,44,1949,3.7908820655892996
dok428,check,1,6,0.16666666666666666,480,1949,1.4012855956056243
dok428,guarante,1,6,0.16666666666666666,1,1949,7.575071699507561
dok428,i,1,6,0.16666666666666666,526,1949,1.309770486769851
dok428,song,1,6,0.16666666666666666,309,1949,1.8417304226098155
dok428,video,1,6,0.16666666666666666,373,1949,1.6534932798637454
dok429,i,1,5,0.2,526,1949,1.309770486769851
dok429,kati,1,5,0.2,70,1949,3.3265764574582017
dok429,love,1,5,0.2,217,1949,2.1951743459671014
dok429,love_emoji,1,5,0.2,38,1949,3.937485539781175
dok429,you,1,5,0.2,395,1949,1.5961859346064389
dok430,fear,1,8,0.125,5,1949,5.96563378707346
dok430,get,1,8,0.125,113,1949,2.8476838807952203
dok430,i,1,8,0.125,526,1949,1.309770486769851
dok430,love,1,8,0.125,217,1949,2.1951743459671014
dok430,much,1,8,0.125,55,1949,3.56773851427509
dok430,so,1,8,0.125,164,1949,2.4752052716833624
dok430,stand,1,8,0.125,5,1949,5.96563378707346
dok430,you,1,8,0.125,395,1949,1.5961859346064389
dok431,click,1,4,0.25,24,1949,4.397017869159615
dok431,code,1,4,0.25,5,1949,5.96563378707346
dok431,itun,1,4,0.25,5,1949,5.96563378707346
dok431,url,1,4,0.25,261,1949,2.0105512921848674
dok432,achiev,1,41,0.024390243902439025,2,1949,6.881924518947615
dok432,awesom,2,41,0.04878048780487805,44,1949,3.7908820655892996
dok432,believ,1,41,0.024390243902439025,14,1949,4.936014369892303
dok432,channel,1,41,0.024390243902439025,192,1949,2.317576327479779
dok432,could,2,41,0.04878048780487805,45,1949,3.768409209737241
dok432,first,1,41,0.024390243902439025,32,1949,4.1093357967078346
dok432,go,1,41,0.024390243902439025,83,1949,3.156231091710963
dok432,great,1,41,0.024390243902439025,31,1949,4.141084495022414
dok432,guy,2,41,0.04878048780487805,120,1949,2.787579956725515
dok432,histori,1,41,0.024390243902439025,4,1949,6.18877733838767
dok432,hug,1,41,0.024390243902439025,5,1949,5.96563378707346
dok432,i,3,41,0.07317073170731707,526,1949,1.309770486769851
dok432,inspir,1,41,0.024390243902439025,6,1949,5.783312230279506
dok432,kati,2,41,0.04878048780487805,70,1949,3.3265764574582017
dok432,kiss,1,41,0.024390243902439025,4,1949,6.18877733838767
